frame,behavior,behavior_label
108546,2,rearing
108547,1,walking
108548,1,walking
108549,1,walking
108550,1,walking
108551,1,walking
108552,1,walking
108553,1,walking
108554,1,walking
108555,1,walking
108556,1,walking
108557,1,walking
108558,1,walking
108559,1,walking
108560,1,walking
108561,1,walking
108562,1,walking
108563,1,walking
108564,1,walking
108565,1,walking
108566,1,walking
108567,1,walking
108568,1,walking
108569,1,walking
108570,1,walking
108571,1,walking
108572,1,walking
108573,1,walking
108574,1,walking
108575,1,walking
108576,1,walking
108577,1,walking
108578,1,walking
108579,1,walking
108580,1,walking
108581,1,walking
108582,1,walking
108583,1,walking
108584,1,walking
108585,1,walking
108586,1,walking
108587,1,walking
108588,1,walking
108589,1,walking
108590,1,walking
108591,1,walking
108592,1,walking
108593,1,walking
108594,1,walking
108595,1,walking
108596,1,walking
108597,1,walking
108598,1,walking
108599,1,walking
108600,1,walking
108601,1,walking
108602,1,walking
108603,1,walking
108604,1,walking
108605,1,walking
108606,1,walking
108607,1,walking
108608,1,walking
108609,1,walking
108610,1,walking
108611,1,walking
108612,1,walking
108613,1,walking
108614,1,walking
108615,1,walking
108616,1,walking
108617,1,walking
108618,1,walking
108619,0,still
108620,0,still
108621,0,still
108622,0,still
108623,0,still
108624,0,still
108625,0,still
108626,0,still
108627,0,still
108628,0,still
108629,0,still
108630,0,still
108631,0,still
108632,0,still
108633,0,still
108634,0,still
108635,0,still
108636,0,still
108637,0,still
108638,0,still
108639,0,still
108640,0,still
108641,0,still
108642,0,still
108643,0,still
108644,0,still
108645,0,still
